solv_comb_sm,salt_comb_sm,solv_ecfp_pca_0,solv_ecfp_pca_1,solv_ecfp_pca_2,solv_ecfp_pca_3,solv_ecfp_pca_4,solv_ecfp_pca_5,solv_ecfp_pca_6,solv_ecfp_pca_7,solv_ecfp_pca_8,solv_ecfp_pca_9,salt_ecfp_pca_0,salt_ecfp_pca_1,salt_ecfp_pca_2,salt_ecfp_pca_3,salt_ecfp_pca_4,salt_ecfp_pca_5,salt_ecfp_pca_6,salt_ecfp_pca_7,salt_ecfp_pca_8,salt_ecfp_pca_9,mol_wt_solv,mol_wt_salt,conc_salt_1,conc_salt_2,theor_capacity,amt_electrolyte,pressure_type,rank,prediction_aggr,uncertainty_aggr,explore_aggr,exploit_aggr,ratio_aggr,EI_aggr
CCN1CCCC1OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.163682313,-0.645427502,0.506728972,0.256107538,-0.789052873,0.291327321,0.708942402,-0.244178104,0.218750975,-0.260151831,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,129.1153641,186.9396855,1.0,0.0,150,50,2,4790.0,1.075789061512291e-06,0.0006879149794755721,8.363144167903283e-09,-7.422460485970112e-09,-7.8904956347456086,9.406836819331709e-10
CCOP(=O)(COCCCOC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.88717029,-1.053582003,0.759269334,0.22285239,-0.601793818,1.01292537,0.640701611,0.286664863,-0.816680533,-0.469959726,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,226.0970103,186.9396855,1.0,0.0,150,50,2,1079.0,1.7607189678703247e-06,0.0009169658179509562,1.800588604530032e-08,-1.560862093676772e-08,-6.511011602851873,2.397265108532601e-09
[CH]C(COC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.970565302,-1.459060114,0.76307993,-0.66029606,-0.876698425,-0.156467188,0.558903794,0.470948368,-0.44496013,-0.329603244,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,102.0680796,186.9396855,1.0,0.0,150,50,2,3437.0,1.598756858145628e-06,0.0008439767824436673,1.0035275282188153e-08,-8.866005364816645e-09,-7.582513868779957,1.169269917371507e-09
COCCOCCOCP(=O)(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.030683988,-0.716038121,1.318200802,-0.384160192,0.073432611,0.351494259,1.051508423,0.446706667,-0.730277022,-0.410468869,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,242.091925,186.9396855,1.0,0.0,150,50,2,1076.0,1.7626150893461884e-06,0.0009107245118375234,1.7525134387012794e-08,-1.5124563196934417e-08,-6.300401862458668,2.400571190078375e-09
COCCC1CN(C)CC(=O)N1C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.75274348,-0.587097909,1.17920869,0.612370729,-0.834343096,-0.252792114,1.026163317,0.92131025,-0.970345696,-0.07117828,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,186.1368278,186.9396855,1.0,0.0,150,50,2,4486.0,1.0066114554150114e-06,0.0006851473178584134,9.1496792553921e-09,-8.167899385282722e-09,-8.319481417329085,9.817798701093766e-10
COCCOCCOCCF,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.919772812,-1.066735877,1.122392652,-0.40759324,-0.274705245,0.349490263,0.848230759,0.643571297,-0.88446274,-0.471433775,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,166.1005226,186.9396855,1.0,0.0,150,50,2,844.0,1.9189266056968318e-06,0.0009657765636825486,1.9906682965470807e-08,-1.7146074585809046e-08,-6.210976794872242,2.760608379661759e-09
COP(OC)OCCF,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.660256609,-1.44656165,0.819207818,-0.490097519,-0.072324877,0.044285125,0.48797313,0.312587947,-0.701043083,-0.526772178,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,156.035159,186.9396855,1.0,0.0,150,50,2,4125.0,1.6019777238119533e-06,0.0008381774975111885,9.0135845175232e-09,-7.975850131854454e-09,-7.685830056324662,1.0377343856687456e-09
COCC(F)(F)COP(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.736130735,-1.490377708,1.011420845,-0.733403155,0.374748016,-0.031336844,1.017470051,0.163914146,-0.218718649,-0.329648987,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,186.0621227,186.9396855,1.0,0.0,150,50,2,3491.0,1.5874292410820418e-06,0.0008341419960003308,9.739253615256159e-09,-8.581509866895217e-09,-7.412270529678399,1.1577437483609424e-09
COCCOCCCN1C(=O)C(=O)N(C)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.074071029,-0.220947895,1.122484592,0.905275647,-0.49417278,0.079051177,1.22757079,1.083973396,-1.088502048,-0.611758728,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,244.1059216,186.9396855,1.0,0.0,150,50,2,2645.0,1.1762175556388946e-06,0.0007496533321422999,1.2343874619309818e-08,-1.0964088144776024e-08,-7.946220916885432,1.3797864745337917e-09
COCCO[Si](F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.883189483,-1.066397877,1.103725791,-0.370066118,-0.218554968,0.303138761,0.739324428,0.57717924,-0.795336453,-0.395413887,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,160.0167407,186.9396855,1.0,0.0,150,50,2,1730.0,1.7560142731954963e-06,0.0008987964638981987,1.3983485457510827e-08,-1.2189113478374406e-08,-6.792969139119455,1.794371979136421e-09
CCOP(=O)(COCCCOC)OCC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.88003342,-1.047594097,0.731011414,0.23437297,-0.559969444,0.995677334,0.612249521,0.275703661,-0.779748242,-0.495225784,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,240.1126604,186.9396855,1.0,0.0,150,50,2,1482.0,1.6766912419293214e-06,0.0008852780528750143,1.542189856592566e-08,-1.3449320875043393e-08,-6.818145078497762,1.9725776908822647e-09
COCCP(C)(OC)(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.702500648,-0.949526435,1.044687563,-0.446491454,-0.372974666,0.44005274,0.646870124,0.423996286,-0.817519678,-0.515608613,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,198.1020957,186.9396855,1.0,0.0,150,50,2,1278.0,1.794443876123633e-06,0.0009185837666862411,1.6326008961835005e-08,-1.4162777286580834e-08,-6.54704600001605,2.16323167525417e-09
O=COOC1CCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.910982227,-0.74294194,0.741128118,-0.286354304,-0.017838037,0.434847388,-0.264042445,-0.989753243,-0.674826317,-0.771554414,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,130.0629942,186.9396855,1.0,0.0,150,50,2,2279.0,1.3300221008944178e-06,0.0007774317514280174,1.2549235322383053e-08,-1.103131929656302e-08,-7.267410784864404,1.5179160258200328e-09
COCCCCC[Si],[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.035971747,-1.499183089,0.737019539,-0.097760823,-0.808746069,0.380287916,0.724520042,0.59757662,-0.759278707,-0.413676138,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,129.0735666,186.9396855,1.0,0.0,150,50,2,668.0,1.9316437714694315e-06,0.0009744833388246209,2.2092006600152558e-08,-1.8930103386130998e-08,-5.986933218633913,3.1619032140215574e-09
COCCC[Al](C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.922538528,-1.152429592,1.026656759,-0.058650324,-0.344561379,0.502499253,0.680618018,0.71056133,-0.967812649,-0.500654006,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,130.0938287,186.9396855,1.0,0.0,150,50,2,1013.0,1.8689534741505887e-06,0.0009490872045466503,1.8533631662090676e-08,-1.6045412386491156e-08,-6.448552402048694,2.4882192755995216e-09
CCOC(C)(C)OCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.173590362,-0.99681646,0.927390326,-0.186558606,0.302072726,0.408911978,1.256693623,0.188685697,-0.038753777,-0.195343853,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,162.1255944,186.9396855,1.0,0.0,150,50,2,2157.0,1.5597660231826251e-06,0.000832443457602614,1.2240209240581727e-08,-1.0670672390258456e-08,-6.798612207200278,1.5695368503232696e-09
COCCCN1CCN(C)CC1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.376948988,-0.591736404,1.200099849,0.90923845,-0.503844547,-0.172399945,1.180435832,1.570340408,-0.918914427,-0.368974793,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,186.1368278,186.9396855,1.0,0.0,150,50,2,4423.0,9.588831542339979e-07,0.0006766673138147939,9.255938346752351e-09,-8.266026555997085e-09,-8.350265784480062,9.89911790755266e-10
CN1CCCCC1OF,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.75609169,-0.661222154,0.49047021,0.203523054,-0.305645931,-0.136968891,0.785190673,-0.083419846,-0.436355285,-0.908196333,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,133.0902922,186.9396855,1.0,0.0,150,50,2,2607.0,1.3196256692360857e-06,0.0007789324916487568,1.2077432038159622e-08,-1.0685736142884523e-08,-7.678212013963192,1.3916958952750986e-09
COCCC1CCC(=O)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.430256719,-0.735895285,1.250017118,-0.235063162,-0.584214226,0.50625497,0.54455206,0.099335856,-1.121018766,-0.289353144,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,156.0786442,186.9396855,1.0,0.0,150,50,2,684.0,1.7139458412808081e-06,0.0009188035226913849,2.268396704710321e-08,-1.9564862100201936e-08,-6.272588589761614,3.119104946901274e-09
CCOP(COCCOC)OCC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.042239499,-0.96452883,0.897207912,0.04635676,-0.380108822,0.573114534,0.635216126,0.534514117,-0.638178209,-0.359376535,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,210.1020957,186.9396855,1.0,0.0,150,50,2,4234.0,1.527023094540565e-06,0.0008149016088243896,8.816239767522186e-09,-7.79649957221997e-09,-7.645574439584934,1.0197401953022158e-09
COCCCN(CF)CF,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.012482188,-1.260142737,0.262782809,-0.433583149,-0.280733888,0.90632201,1.005026035,1.074394897,-0.893583617,-0.434449818,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,153.0965205,186.9396855,1.0,0.0,150,50,2,3761.0,1.5006365512017865e-06,0.0008182201427534863,9.713236900189079e-09,-8.613985748367322e-09,-7.836230814124353,1.0992511518217547e-09
COCCOCC(C)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.240385626,-1.026501635,0.737790567,-0.630498875,-0.948904634,-0.413479887,0.72023434,0.392971853,-0.662766168,-0.413218049,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,136.0899579,186.9396855,1.0,0.0,150,50,2,3800.0,1.58770330169252e-06,0.0008406643900927082,9.588054763414727e-09,-8.495635124290569e-09,-7.776897100734955,1.0924196391241552e-09
COCCCN1C(=O)CCN1C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.346833556,-0.689710336,1.169198873,0.78896246,-0.557071968,-0.163809345,1.096290033,1.473916816,-0.974377775,-0.42328634,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,172.1211778,186.9396855,1.0,0.0,150,50,2,3959.0,1.064341072871534e-06,0.0007050973737921947,9.813568760678442e-09,-8.749532583816556e-09,-8.222965322120114,1.0640361768618864e-09
COCCOCCCP(=O)(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.860531593,-0.552085487,1.05012045,-0.007749997,-0.39052057,0.902809091,0.70852793,0.416185202,-1.107154561,-0.516174496,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,226.0970103,186.9396855,1.0,0.0,150,50,2,1389.0,1.7064187992367567e-06,0.0009024023645162482,1.6378571967142695e-08,-1.4321091069662836e-08,-6.960497707271191,2.0574808974798595e-09
COCCC1CCN(C)C(=O)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.179216529,-0.281211746,1.137127376,0.453601303,-0.842971715,0.002639882,1.200502602,0.540821957,-0.882243011,-0.087299555,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,171.1259288,186.9396855,1.0,0.0,150,50,2,1598.0,1.1789712154772272e-06,0.000750179887820564,1.5495943723719168e-08,-1.3613702341201936e-08,-7.232708019093455,1.882241382517232e-09
COCCOP(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.771964948,-1.013840408,1.059021346,-0.427262532,-0.308907554,0.33166725,0.577115005,0.686447981,-0.751512083,-0.531134463,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,168.0551455,186.9396855,1.0,0.0,150,50,2,2707.0,1.6822261579775665e-06,0.0008715059422355187,1.1314011526703213e-08,-9.950830451648184e-09,-7.299712880217676,1.3631810750550304e-09
COCCC(C)(C)OC=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.972378557,-0.986452009,1.12139258,-0.559533835,0.459954656,0.212709591,1.394250199,0.321310414,-0.406860661,-0.322912252,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,146.0942943,186.9396855,1.0,0.0,150,50,2,635.0,1.8543362835752766e-06,0.0009456385974307978,2.2012653873235232e-08,-1.874050130802503e-08,-5.727270026243768,3.272152565210199e-09
COP(C)(=O)OC1CCCCO1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.894906221,-0.662178768,1.185508714,-0.750255296,-0.201298055,0.727567764,0.286878315,-0.633833539,-0.394832454,0.431569141,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,194.0707956,186.9396855,1.0,0.0,150,50,2,4728.0,7.793776999924724e-07,0.0006125245048454615,8.418892100661987e-09,-7.470730376886009e-09,-7.879173130016706,9.481617237759781e-10
COCCOCCOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.899245337,-1.039674159,1.079794228,-0.35135381,-0.360826913,0.421555364,0.804487743,0.673994873,-0.878265459,-0.450959326,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,178.1205091,186.9396855,1.0,0.0,150,50,2,1164.0,1.8533799866409432e-06,0.0009404129611232612,1.7193752955324583e-08,-1.4907173095155094e-08,-6.519419397864435,2.286579860169486e-09
CO[Si](CC(F)(F)C(F)(F)C(F)(F)F)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.374451005,-1.385108714,0.905111895,-0.657026784,0.182887736,0.058706644,1.017564142,-0.164290835,-0.266053666,-0.420449804,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,273.0181786,186.9396855,1.0,0.0,150,50,2,3063.0,1.5441728652921964e-06,0.0008255455875208884,1.0458973015743139e-08,-9.206830523424079e-09,-7.3528616590371785,1.2521424923190611e-09
CCOCOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.095584236,-1.011521644,0.800007221,0.011308566,-0.361872494,0.621070333,0.612894473,0.547909886,-0.573604557,-0.344820895,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,134.0942943,186.9396855,1.0,0.0,150,50,2,3013.0,1.6162289339972116e-06,0.0008448519013590844,1.0411580987166865e-08,-9.14668104892061e-09,-7.231149889691831,1.2648999382462549e-09
COCCC1CCOC1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.525503262,-0.786431328,1.321082482,-0.398867603,-0.537404509,0.613002161,0.266409306,0.263659234,-1.176437833,0.677440684,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,144.0786442,186.9396855,1.0,0.0,150,50,2,,7.522870290418772e-07,0.0006099641385872173,7.855312440149053e-09,-7.0154500302494555e-09,-8.353094444467539,8.398624098995985e-10
COP(=O)(OC)OCS(C)(=O)=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.419319791,-0.992081742,0.959324292,-0.355583172,-0.055301032,0.06795487,0.258109794,0.282768513,-0.855054804,-0.942436359,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,218.0013957,186.9396855,1.0,0.0,150,50,2,3174.0,1.542975051286698e-06,0.0008334568529307874,1.0561726050205291e-08,-9.339585592329064e-09,-7.641990355641207,1.2221404578762281e-09
COCCC(F)(F)C(C)=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.169089144,-0.303037318,1.472148825,-0.327630609,0.598778386,0.146336015,0.999082616,0.257261084,-0.482258581,-0.341996494,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,152.064886,186.9396855,1.0,0.0,150,50,2,4256.0,1.4328891316938154e-06,0.0007916032426475749,8.907216751780561e-09,-7.890768017652602e-09,-7.763075256739171,1.0164487341279579e-09
COP(=O)(OC)OCCOP(=O)(OC)OC(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.899910102,-1.095260516,1.149188301,-0.506288583,0.518096224,0.103169909,1.236431971,0.148404135,-0.289234276,-0.255072746,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,320.0789909,186.9396855,1.0,0.0,150,50,2,4938.0,1.3453696529743571e-06,0.0007551889410450024,8.003340577826664e-09,-7.0794790914564276e-09,-7.662922630611025,9.238614863702369e-10
COCCCOCC(C)=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.939866393,-0.13360816,1.217562219,0.121211201,-0.20949939,0.809129373,0.535275924,0.302349056,-1.007061055,-0.411266678,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,146.0942943,186.9396855,1.0,0.0,150,50,2,3880.0,1.4967634812574796e-06,0.0008203294011351807,9.72914520821837e-09,-8.64975946321997e-09,-8.013594308893532,1.0793857449983983e-09
COCCCCCOP(C)(C)=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.014685082,-1.229718642,1.035337414,0.107486434,-0.430711774,0.689445285,0.657376801,0.662617868,-0.996316712,-0.474798862,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,194.1071811,186.9396855,1.0,0.0,150,50,2,973.0,1.8372924692108969e-06,0.0009426591372258249,1.898076534257872e-08,-1.6432160213649422e-08,-6.447511239433473,2.548605128929295e-09
COCCCN1CSCC1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.341044427,-0.67160703,1.212065229,0.751500423,-0.532878186,-0.086640081,1.077087117,1.484596413,-1.010932518,-0.344235328,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,175.0666997,186.9396855,1.0,0.0,150,50,2,4507.0,1.0387642824444864e-06,0.0006959175009268484,9.150303523822085e-09,-8.172232231197236e-09,-8.355456593829096,9.780712926248483e-10
COC1CCCC(F)O1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.915065327,-0.964133863,0.910866711,-0.943250683,-0.374352812,0.572876473,0.096703383,-0.546901823,-0.482778812,0.0852146,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,134.0743078,186.9396855,1.0,0.0,150,50,2,3508.0,1.0699635135553324e-06,0.0006916393955253264,9.865631214499495e-09,-8.7108072676632e-09,-7.54297422696067,1.1548239468362986e-09
COCCSC=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.838251475,-1.100481135,1.122829224,-0.367751021,-0.273958311,0.182416023,0.605566878,0.618638885,-0.959823568,-0.512569222,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,120.0245005,186.9396855,1.0,0.0,150,50,2,1499.0,1.7996433858418326e-06,0.0009213947449851855,1.5352166084935296e-08,-1.3397788169190613e-08,-6.855269935899583,1.954377915744683e-09
COCCC(C)(C)N1CCN(C)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.278012806,-0.568225895,1.371298497,0.374728461,0.228888419,-0.510591365,1.86878143,1.043033866,-0.206022551,-0.149203372,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,200.1524779,186.9396855,1.0,0.0,150,50,2,2797.0,1.0608884977779265e-06,0.000695607394484973,1.1163392417964318e-08,-9.831406761302456e-09,-7.381015487765319,1.3319856566618611e-09
COCCOCCOO[Al]=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.957905112,-0.686121492,1.210054415,-0.23538548,-0.201867148,0.362624473,0.673120992,0.648006455,-0.97782808,-0.484693705,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,178.0421871,186.9396855,1.0,0.0,150,50,2,3140.0,1.635756309001316e-06,0.000859111827460589,1.0623552179213422e-08,-9.392550738020299e-09,-7.630007913651803,1.2310014411931224e-09
COCCOCC(F)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.170395253,-1.091593453,0.953328812,-0.556281397,-0.813942533,-0.082030654,0.801693636,0.483821677,-0.679977032,-0.416601037,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,152.0848725,186.9396855,1.0,0.0,150,50,2,1280.0,1.8244511703153459e-06,0.00092985254419948,1.64415724403256e-08,-1.4280665507081424e-08,-6.608644401747471,2.1609069332441766e-09
COCCOCCOP(C)(=O)OCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.921139959,-0.695147658,1.171956534,-0.230804638,-0.233647478,0.396676747,0.693338527,0.670915515,-1.023213518,-0.487600952,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,256.107575,186.9396855,1.0,0.0,150,50,2,4370.0,1.4570456319819679e-06,0.0008005711881746103,8.9608221919611e-09,-7.962554110755193e-09,-7.976368533326679,9.982680812059063e-10
COCCOCP(C)(C)=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.96605033,-0.68440412,1.230593808,-0.24001878,-0.228597917,0.319567207,0.614214554,0.636011763,-0.970244154,-0.487436953,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,166.075881,186.9396855,1.0,0.0,150,50,2,3404.0,1.6340488372256038e-06,0.0008582826949887974,1.0268700585773782e-08,-9.09141893660564e-09,-7.722382271930905,1.177281649168142e-09
COCCCC(F)C=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.08286233,-1.119538688,0.787750263,0.003703954,-0.847592401,-0.09755316,0.796811117,0.540129595,-0.823660899,-0.325631773,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,134.0743078,186.9396855,1.0,0.0,150,50,2,2298.0,1.669546587083043e-06,0.0008726297786390431,1.2350864697347572e-08,-1.0844226668249588e-08,-7.197632383368143,1.5066380290979817e-09
